feedback_id,customer_id,text,date,product,department,channel,location,segment,rating,status
FB-11677,CU-9515,Payment reconciliation finally works without manual edits. This is impacting customers in Kolkata.,2026-01-26T01:27:00+00:00,InsightAnalytics,Customer Support,Website,Hyderabad,Partner,4,in_progress
FB-11678,CU-6838,"For the record, Refund for a failed InsightSecure payment is still pending. I attached screenshots in the original ticket. Looking forward to a fix.",2026-04-15T15:59:00+00:00,InsightPay,Customer Support,Mobile App,New York,SMB,2,open
FB-11679,CU-9334,"Hello team, It would help to have saved filters on the explorer table. We have seen this twice already. Logged by the duty manager.",2025-12-06T06:09:00+00:00,InsightCRM,Product,Social Media,Surat,Partner,3,resolved
FB-11680,CU-6673,"Hello team, Refund for a failed InsightSecure payment is still pending. I am following up because there was no response. Logged by the duty manager.",2026-05-04T11:31:00+00:00,InsightSecure,HR,Mobile App,Jaipur,Internal,1,resolved
FB-11681,CU-6818,Quick update: Mobile users report they cannot complete signup on InsightAnalytics. Please treat this as high priority. Logged by the duty manager.,2025-12-04T06:45:00+00:00,InsightChat,Operations,Chat,London,Consumer,2,resolved
FB-11682,CU-9325,"Hello team, We cannot login to InsightSecure since the last update. Our enterprise account is affected.",2026-03-03T12:15:00+00:00,InsightPay,Engineering,Email,Jaipur,SMB,1,resolved
FB-11683,CU-3814,"Hello team, Average experience so far, we are still evaluating InsightMobile. The team mentioned InsightCRM in the weekly review.",2026-06-02T16:33:00+00:00,InsightCRM,Customer Support,Internal,Delhi,Internal,3,in_progress
FB-11684,CU-9925,"Hello team, Authentication failures are blocking our entire sales team. We have seen this twice already.",2026-07-05T00:35:00+00:00,InsightAnalytics,Operations,Internal,Bangalore,Internal,2,open
FB-11685,CU-2497,Quick update: Delivery to Jaipur was earlier than the estimated date. This is impacting customers in London. Please advise.,2026-06-06T23:20:00+00:00,InsightSecure,Operations,Website,Ahmedabad,Startup,4,closed
FB-11686,CU-1175,"Hello team, Support never called back after I reported a critical outage. A workaround exists but it is not acceptable long term. Thanks.",2026-05-26T01:00:00+00:00,InsightCRM,Customer Support,Internal,Mumbai,SMB,1,open
FB-11687,CU-3319,"Hello team, Price increase was communicated poorly and feels unjustified. The issue started last Thursday. Logged by the duty manager.",2026-02-23T06:36:00+00:00,InsightCloud,Engineering,Website,Dubai,Partner,2,open
FB-11688,CU-1023,Quick update: Documentation update saved our engineering team hours. This is impacting customers in Jaipur. Sharing this from the field.,2026-02-17T00:15:00+00:00,InsightCRM,HR,Social Media,Hyderabad,Startup,5,closed
FB-11689,CU-1450,"To be clear, Delivery was extremely late and customer support did not respond. This is impacting customers in Bangalore. Looking forward to a fix.",2026-04-19T09:18:00+00:00,InsightSecure,Operations,Mobile App,Hyderabad,Internal,2,resolved
FB-11690,CU-1297,Payment reconciliation finally works without manual edits. This is impacting customers in Kolkata. Sharing this from the field.,2025-12-31T11:00:00+00:00,InsightSecure,HR,Chat,Jaipur,Partner,4,closed
FB-11691,CU-9244,"Hi, Appreciate the proactive outage communication. I attached screenshots in the original ticket. Please advise.",2026-05-28T05:08:00+00:00,InsightPay,Customer Support,Call Center,Chennai,Internal,4,in_progress
FB-11692,CU-2745,Quick update: The latest release introduced a severe performance regression. This happened after the latest update. Thanks.,2026-01-20T19:23:00+00:00,InsightPay,HR,Mobile App,Surat,Startup,2,resolved
FB-11693,CU-5527,"For the record, Can you schedule a training session for the operations team? We have seen this twice already. Sharing this from the field.",2026-03-13T01:14:00+00:00,InsightCloud,Engineering,Website,Delhi,Enterprise,4,open
FB-11694,CU-6381,"To be clear, The current plan is acceptable but we will compare alternatives. I am following up because there was no response. Looking forward to a fix.",2026-01-15T19:57:00+00:00,InsightCRM,Product,Social Media,London,Internal,3,open
FB-11695,CU-8359,"Hi, The InsightSecure rollout is scheduled for next Monday in New York. I attached screenshots in the original ticket. Looking forward to a fix.",2026-07-07T02:06:00+00:00,InsightCRM,Customer Support,Call Center,Ahmedabad,Internal,4,open
FB-11696,CU-8614,"For the record, Documentation is outdated and caused a production misconfiguration. Our enterprise account is affected.",2026-04-20T18:57:00+00:00,InsightSecure,Sales,Website,Singapore,Enterprise,1,resolved
FB-11697,CU-8088,"For the record, Delivery to Surat was earlier than the estimated date. The issue started last Thursday. Sharing this from the field.",2025-12-02T16:12:00+00:00,InsightAnalytics,Operations,Mobile App,Mumbai,Internal,5,in_progress
FB-11698,CU-3074,Sales team prepared a thoughtful demo for our executives. The team mentioned InsightAnalytics in the weekly review. Logged by the duty manager.,2026-06-06T18:38:00+00:00,InsightPortal,Sales,Internal,Surat,Internal,4,closed
FB-11699,CU-6988,"For the record, I am angry that the ticket was closed without a resolution. The issue started last Thursday. Looking forward to a fix.",2026-05-23T11:56:00+00:00,InsightMobile,Customer Support,Chat,Kolkata,Internal,2,open
FB-11700,CU-5662,"Hello team, Sharing an FYI that finance will review invoices tomorrow. The team mentioned InsightChat in the weekly review.",2026-05-15T00:30:00+00:00,InsightCRM,Engineering,Social Media,Singapore,Startup,4,open
FB-11701,CU-6625,The interface redesign is intuitive and reduced training time. Our enterprise account is affected. Looking forward to a fix.,2026-06-09T13:08:00+00:00,InsightChat,Finance,Social Media,London,SMB,5,open
FB-11702,CU-1887,"For the record, Great improvement in mobile performance this month. This is impacting customers in Singapore. Please advise.",2026-05-16T16:13:00+00:00,InsightSecure,Finance,Internal,Singapore,Partner,4,resolved
FB-11703,CU-9622,"Hello team, Documentation update saved our engineering team hours. I attached screenshots in the original ticket. Logged by the duty manager.",2026-05-20T17:04:00+00:00,InsightChat,Customer Support,Social Media,Dubai,SMB,5,closed
FB-11704,CU-1418,"For the record, I am delighted with the quality of the latest InsightCRM release. The team mentioned InsightCloud in the weekly review. Looking forward to a fix.",2026-07-14T21:40:00+00:00,InsightCRM,Product,Website,Chennai,Partner,5,in_progress
FB-11705,CU-6456,Delivery to Delhi was earlier than the estimated date. The issue started last Thursday. Thanks.,2026-04-30T19:21:00+00:00,InsightMobile,Operations,Website,New York,SMB,4,open
FB-11706,CU-5300,"Hello team, How do I export department analytics for last quarter? The issue started last Thursday. Please advise.",2026-02-23T03:18:00+00:00,InsightPortal,Operations,Website,Delhi,SMB,4,closed
FB-11707,CU-8397,"To be clear, Security alert fired after suspicious admin logins. Our enterprise account is affected. Please advise.",2026-05-31T11:20:00+00:00,InsightSecure,Engineering,Website,Mumbai,Enterprise,1,open
FB-11708,CU-2527,"Hi, The courier missed the delivery window three times in Delhi. This is impacting customers in Bangalore. Sharing this from the field.",2025-12-29T05:06:00+00:00,InsightCRM,Operations,Email,Chennai,Internal,2,resolved
FB-11709,CU-1432,Quick update: Is there a sandbox for InsightPay chargebacks? This happened after the latest update.,2026-07-21T17:41:00+00:00,InsightCRM,Finance,Survey,Pune,Startup,3,open
FB-11710,CU-6453,"Hi, Great improvement in mobile performance this month. This happened after the latest update. Please advise.",2025-12-14T04:26:00+00:00,InsightCRM,Finance,Chat,Ahmedabad,Consumer,5,in_progress
FB-11711,CU-7734,"Hello team, Where can I find the data retention policy? The issue started last Thursday. Looking forward to a fix.",2026-06-04T19:03:00+00:00,InsightAnalytics,Finance,Website,Ahmedabad,Partner,3,open
FB-11712,CU-6524,"To be clear, We may add twenty more seats if the trial goes well. This is impacting customers in Pune.",2026-01-08T01:36:00+00:00,InsightPortal,Product,Website,Pune,Enterprise,4,in_progress
FB-11713,CU-1543,Documentation update saved our engineering team hours. Please treat this as high priority. Thanks.,2026-04-29T06:16:00+00:00,InsightAnalytics,Sales,Internal,Pune,Partner,4,in_progress
FB-11714,CU-7191,"Hello team, Support never called back after I reported a critical outage. Please treat this as high priority. Logged by the duty manager.",2026-05-12T02:47:00+00:00,InsightMobile,Customer Support,Email,Surat,Enterprise,2,resolved
FB-11715,CU-5583,Security alert fired after suspicious admin logins. We have seen this twice already. Sharing this from the field.,2026-01-29T20:29:00+00:00,InsightPortal,Engineering,Email,Chennai,Enterprise,2,open
FB-11716,CU-3742,"Hello team, Great improvement in mobile performance this month. A workaround exists but it is not acceptable long term. Sharing this from the field.",2026-01-19T04:10:00+00:00,InsightPay,Customer Support,Chat,Jaipur,Partner,4,open
FB-11717,CU-7989,"For the record, Documentation is outdated and caused a production misconfiguration. A workaround exists but it is not acceptable long term. Please advise.",2026-07-05T18:26:00+00:00,InsightPay,Finance,Social Media,Chennai,SMB,1,resolved
FB-11718,CU-8233,"To be clear, Refund for a failed InsightMobile payment is still pending. The team mentioned InsightCRM in the weekly review. Looking forward to a fix.",2026-04-06T17:57:00+00:00,InsightAnalytics,Customer Support,Website,Singapore,Internal,2,resolved
FB-11719,CU-6018,Refund for a failed InsightPortal payment is still pending. The team mentioned InsightPay in the weekly review. Thanks.,2026-05-05T14:58:00+00:00,InsightMobile,Sales,Email,Pune,Partner,2,open
FB-11720,CU-6483,Sales team prepared a thoughtful demo for our executives. Please treat this as high priority. Looking forward to a fix.,2026-01-20T15:04:00+00:00,InsightChat,Customer Support,Chat,New York,Internal,4,in_progress
FB-11721,CU-3854,Quick update: InsightSecure audit logs are exactly what compliance needed. This is impacting customers in Bangalore. Sharing this from the field.,2026-01-06T14:37:00+00:00,InsightCRM,Customer Support,Social Media,Mumbai,Partner,5,resolved
FB-11722,CU-8208,"To be clear, The latest release introduced a severe performance regression. This is impacting customers in Surat. Sharing this from the field.",2026-05-24T08:35:00+00:00,InsightPay,Sales,Website,New York,Enterprise,2,in_progress
FB-11723,CU-5669,InsightSecure audit logs are exactly what compliance needed. Please treat this as high priority. Looking forward to a fix.,2026-06-04T01:30:00+00:00,InsightAnalytics,Customer Support,Call Center,Delhi,Consumer,5,closed
FB-11724,CU-1573,"Hello team, Appreciate the proactive outage communication. This is impacting customers in New York. Logged by the duty manager.",2026-05-21T01:20:00+00:00,InsightCloud,Customer Support,Website,Ahmedabad,Internal,5,in_progress
FB-11725,CU-3877,Feature request: webhook retries with exponential backoff. We have seen this twice already. Thanks.,2026-04-24T15:10:00+00:00,InsightCRM,Finance,Website,Surat,Enterprise,4,closed
FB-11726,CU-7918,"For the record, Security alert fired after suspicious admin logins. I am following up because there was no response. Looking forward to a fix.",2026-05-19T10:40:00+00:00,InsightCRM,Engineering,Survey,Jaipur,Internal,2,closed
FB-11727,CU-2366,"For the record, Sharing an FYI that finance will review invoices tomorrow. We have seen this twice already. Logged by the duty manager.",2026-05-21T20:10:00+00:00,InsightPay,Product,Chat,Bangalore,Enterprise,4,open
FB-11728,CU-8328,"Hello team, I am delighted with the quality of the latest InsightAnalytics release. I attached screenshots in the original ticket. Looking forward to a fix.",2026-06-21T13:50:00+00:00,InsightChat,Customer Support,Chat,Kolkata,Enterprise,5,resolved
FB-11729,CU-5886,Quick update: The current plan is acceptable but we will compare alternatives. A workaround exists but it is not acceptable long term.,2026-05-18T01:51:00+00:00,InsightSecure,Sales,Chat,Kolkata,Partner,3,open
FB-11730,CU-5185,"Hi, Duplicate invoices were sent to finance after renewal. This happened after the latest update. Sharing this from the field.",2026-06-07T01:43:00+00:00,InsightSecure,Engineering,Social Media,Hyderabad,Enterprise,2,in_progress
FB-11731,CU-1929,"Hello team, Documentation update saved our engineering team hours. Our enterprise account is affected. Please advise.",2026-05-01T03:06:00+00:00,InsightCloud,Customer Support,Survey,Singapore,Internal,4,resolved
FB-11732,CU-4434,"Hello team, Sharing an FYI that finance will review invoices tomorrow. This is impacting customers in Jaipur. Thanks.",2026-06-30T18:26:00+00:00,InsightCloud,Sales,Website,Dubai,Internal,3,in_progress
FB-11733,CU-3199,The interface redesign is intuitive and reduced training time. A workaround exists but it is not acceptable long term. Thanks.,2026-02-06T04:22:00+00:00,InsightPortal,Finance,Website,Hyderabad,Startup,4,open
FB-11734,CU-5997,"To be clear, Is there a sandbox for InsightPay chargebacks? A workaround exists but it is not acceptable long term. Thanks.",2026-08-06T21:16:00+00:00,InsightAnalytics,Engineering,Chat,Ahmedabad,Startup,3,open
FB-11735,CU-9770,Quick update: Mobile users report they cannot complete signup on InsightCloud. A workaround exists but it is not acceptable long term. Thanks.,2025-12-21T14:11:00+00:00,InsightPortal,Product,Website,Singapore,Startup,2,open
FB-11736,CU-5831,"To be clear, We cannot login to InsightChat since the last update. This is impacting customers in Jaipur. Sharing this from the field.",2026-02-14T08:21:00+00:00,InsightAnalytics,Engineering,Mobile App,Delhi,Startup,2,open
FB-11737,CU-2048,Noting that the internal survey was completed by HR. I am following up because there was no response. Logged by the duty manager.,2026-01-16T22:29:00+00:00,InsightSecure,Finance,Call Center,Bangalore,Consumer,4,closed
FB-11738,CU-2145,"Hi, Loved the new InsightCloud dashboard, it is clean and fast. Our enterprise account is affected. Looking forward to a fix.",2026-06-03T21:22:00+00:00,InsightChat,Customer Support,Survey,Pune,Partner,5,resolved
FB-11739,CU-2673,"For the record, Package for InsightCRM arrived damaged in Dubai. This happened after the latest update. Looking forward to a fix.",2026-04-12T00:55:00+00:00,InsightSecure,Operations,Chat,Ahmedabad,SMB,2,resolved
FB-11740,CU-3653,Quick update: We are happy with the reliability of InsightAnalytics this quarter. The issue started last Thursday. Logged by the duty manager.,2026-06-11T15:04:00+00:00,InsightChat,Finance,Social Media,Bangalore,Consumer,4,resolved
FB-11741,CU-8999,Billing error created an unauthorized charge on our card. Please treat this as high priority. Thanks.,2026-04-05T17:54:00+00:00,InsightMobile,Sales,Website,Pune,Consumer,1,open
FB-11742,CU-9566,Quick update: Payment reconciliation finally works without manual edits. A workaround exists but it is not acceptable long term. Looking forward to a fix.,2026-02-22T22:53:00+00:00,InsightAnalytics,Customer Support,Website,Mumbai,Internal,4,resolved
FB-11743,CU-5464,"To be clear, Delivery to Mumbai was earlier than the estimated date. Please treat this as high priority. Logged by the duty manager.",2026-04-29T01:58:00+00:00,InsightSecure,Operations,Chat,Jaipur,Internal,5,resolved
FB-11744,CU-9853,How do I export department analytics for last quarter? A workaround exists but it is not acceptable long term. Please advise.,2025-12-21T21:14:00+00:00,InsightMobile,HR,Internal,Surat,Internal,3,resolved
FB-11745,CU-9873,Quick update: We cannot login to InsightPay since the last update. This is impacting customers in Kolkata. Please advise.,2026-04-03T17:24:00+00:00,InsightMobile,Engineering,Survey,Mumbai,Consumer,2,open
FB-11746,CU-1118,"To be clear, Documentation update saved our engineering team hours. The issue started last Thursday. Looking forward to a fix.",2026-07-01T08:28:00+00:00,InsightCloud,Finance,Chat,Mumbai,Internal,5,in_progress
FB-11747,CU-5172,"Hi, Sharing an FYI that finance will review invoices tomorrow. I attached screenshots in the original ticket. Looking forward to a fix.",2026-01-03T14:31:00+00:00,InsightPay,Customer Support,Survey,Delhi,Startup,3,in_progress
FB-11748,CU-6114,"For the record, I am delighted with the quality of the latest InsightCRM release. We have seen this twice already. Logged by the duty manager.",2026-04-20T11:52:00+00:00,InsightPortal,Customer Support,Email,Singapore,Startup,5,open
FB-11749,CU-1633,"To be clear, How do I export department analytics for last quarter? I attached screenshots in the original ticket. Sharing this from the field.",2026-01-27T18:50:00+00:00,InsightPortal,Customer Support,Social Media,Surat,Enterprise,4,in_progress
FB-11750,CU-1166,"Hi, Average experience so far, we are still evaluating InsightCloud. I am following up because there was no response. Looking forward to a fix.",2026-04-15T12:53:00+00:00,InsightSecure,Engineering,Social Media,Bangalore,Partner,3,resolved
FB-11751,CU-9759,"For the record, Need access for two additional analysts this week. The issue started last Thursday. Thanks.",2026-01-11T09:34:00+00:00,InsightSecure,Product,Internal,New York,Consumer,3,open
FB-11752,CU-1393,"To be clear, Documentation update saved our engineering team hours. I am following up because there was no response. Sharing this from the field.",2026-03-18T08:02:00+00:00,InsightPortal,Engineering,Survey,Delhi,Enterprise,5,open
FB-11753,CU-6830,The InsightCRM rollout is scheduled for next Monday in Dubai. The issue started last Thursday. Thanks.,2025-12-24T12:09:00+00:00,InsightCRM,Operations,Chat,Kolkata,Partner,4,open
FB-11754,CU-1346,"Hi, Average experience so far, we are still evaluating InsightCloud. A workaround exists but it is not acceptable long term. Thanks.",2026-07-03T06:20:00+00:00,InsightChat,Engineering,Email,London,Internal,3,in_progress
FB-11755,CU-9104,Quick update: Mobile users report they cannot complete signup on InsightCloud. This is impacting customers in Jaipur. Logged by the duty manager.,2026-05-28T18:42:00+00:00,InsightAnalytics,Product,Survey,Jaipur,Startup,2,resolved
FB-11756,CU-9420,"For the record, The latest release introduced a severe performance regression. I attached screenshots in the original ticket. Looking forward to a fix.",2026-05-11T02:28:00+00:00,InsightCloud,Customer Support,Survey,Dubai,Startup,2,closed
FB-11757,CU-2217,"For the record, Refund was issued quickly and with a clear explanation. I attached screenshots in the original ticket. Please advise.",2026-07-17T21:49:00+00:00,InsightMobile,Customer Support,Chat,London,Startup,4,open
FB-11758,CU-7319,"For the record, We cannot login to InsightCloud since the last update. I attached screenshots in the original ticket. Please advise.",2026-06-24T06:02:00+00:00,InsightMobile,Customer Support,Social Media,Chennai,SMB,1,open
FB-11759,CU-5661,"For the record, Average experience so far, we are still evaluating InsightMobile. This happened after the latest update. Please advise.",2026-06-04T02:50:00+00:00,InsightMobile,Finance,Social Media,Ahmedabad,Internal,3,resolved
FB-11760,CU-3699,"Hi, InsightSecure audit logs are exactly what compliance needed. Our enterprise account is affected.",2026-06-29T17:57:00+00:00,InsightPay,Product,Survey,Chennai,Partner,4,open
FB-11761,CU-2424,"Hello team, Appreciate the proactive outage communication. The team mentioned InsightAnalytics in the weekly review. Logged by the duty manager.",2026-02-16T13:00:00+00:00,InsightCloud,Sales,Mobile App,Delhi,Startup,4,resolved
FB-11762,CU-8004,We may add twenty more seats if the trial goes well. A workaround exists but it is not acceptable long term. Thanks.,2026-05-09T13:44:00+00:00,InsightMobile,Engineering,Chat,Surat,SMB,4,in_progress
FB-11763,CU-2511,"Hello team, Package for InsightCloud arrived damaged in Singapore. Please treat this as high priority. Sharing this from the field.",2026-01-22T16:05:00+00:00,InsightCRM,Customer Support,Social Media,Jaipur,Startup,2,in_progress
FB-11764,CU-1591,Quick update: Price increase was communicated poorly and feels unjustified. A workaround exists but it is not acceptable long term. Logged by the duty manager.,2026-01-10T06:07:00+00:00,InsightCloud,Finance,Email,Surat,Internal,2,open
FB-11765,CU-2393,Quick update: Call center agents read from a script and did not understand the issue. The team mentioned InsightMobile in the weekly review. Logged by the duty manager.,2026-02-15T22:56:00+00:00,InsightCloud,Engineering,Website,Dubai,Internal,1,open
FB-11766,CU-5079,Refund was issued quickly and with a clear explanation. Please treat this as high priority. Please advise.,2026-06-03T06:50:00+00:00,InsightMobile,Customer Support,Social Media,Singapore,Startup,4,in_progress
FB-11767,CU-8524,Quick update: I am delighted with the quality of the latest InsightCloud release. A workaround exists but it is not acceptable long term. Please advise.,2026-03-27T11:48:00+00:00,InsightMobile,Product,Email,Delhi,Enterprise,4,resolved
FB-11768,CU-8200,Quick update: We may add twenty more seats if the trial goes well. This happened after the latest update. Logged by the duty manager.,2025-12-24T20:54:00+00:00,InsightPay,Product,Website,Delhi,Partner,4,resolved
FB-11769,CU-5023,We may add twenty more seats if the trial goes well. This is impacting customers in Ahmedabad. Please advise.,2026-03-14T19:55:00+00:00,InsightChat,Engineering,Email,Singapore,SMB,4,open
FB-11770,CU-5090,"Loved the new InsightPortal dashboard, it is clean and fast. I attached screenshots in the original ticket. Sharing this from the field.",2026-05-17T01:35:00+00:00,InsightChat,Customer Support,Email,Delhi,Startup,5,open
FB-11771,CU-8669,"For the record, I am angry that the ticket was closed without a resolution. The team mentioned InsightAnalytics in the weekly review. Sharing this from the field.",2026-01-19T19:56:00+00:00,InsightMobile,Customer Support,Survey,Jaipur,Internal,2,open
FB-11772,CU-2873,"Hi, Delivery to Kolkata was earlier than the estimated date. I attached screenshots in the original ticket. Sharing this from the field.",2026-03-02T10:55:00+00:00,InsightCloud,Operations,Chat,Singapore,Enterprise,5,closed
FB-11773,CU-4940,"To be clear, Average experience so far, we are still evaluating InsightMobile. The issue started last Thursday. Sharing this from the field.",2026-04-05T06:25:00+00:00,InsightCRM,Operations,Website,Ahmedabad,Startup,4,resolved
FB-11774,CU-4782,"Hi, I am delighted with the quality of the latest InsightSecure release. Our enterprise account is affected. Sharing this from the field.",2026-07-30T22:17:00+00:00,InsightCloud,Engineering,Internal,Singapore,Enterprise,5,open
FB-11775,CU-9402,Quick update: Customer support resolved our incident in twenty minutes. I attached screenshots in the original ticket. Looking forward to a fix.,2026-02-05T11:32:00+00:00,InsightAnalytics,Customer Support,Mobile App,Surat,Internal,5,resolved
FB-11776,CU-7245,"Hi, I am frustrated that the InsightSecure app crashes during payment. We have seen this twice already. Logged by the duty manager.",2026-07-17T02:04:00+00:00,InsightChat,Engineering,Mobile App,Surat,Startup,2,in_progress
FB-11777,CU-6744,"For the record, Billing error created an unauthorized charge on our card. Please treat this as high priority. Logged by the duty manager.",2026-02-25T22:40:00+00:00,InsightAnalytics,Engineering,Social Media,Mumbai,Internal,2,in_progress
FB-11778,CU-6537,It would help to have saved filters on the explorer table. The issue started last Thursday. Please advise.,2026-07-13T21:17:00+00:00,InsightSecure,Product,Survey,London,Consumer,3,resolved
FB-11779,CU-8726,Quick update: Response time from customer support is getting worse every week. Please treat this as high priority. Logged by the duty manager.,2026-06-17T04:14:00+00:00,InsightChat,Customer Support,Social Media,London,SMB,2,resolved
FB-11780,CU-8388,"To be clear, Appreciate the proactive outage communication. The issue started last Thursday. Thanks.",2026-06-20T01:37:00+00:00,InsightSecure,HR,Website,Singapore,Partner,5,open
FB-11781,CU-5507,Duplicate invoices were sent to finance after renewal. I attached screenshots in the original ticket.,2026-06-21T08:54:00+00:00,InsightPay,Customer Support,Social Media,Kolkata,Startup,2,open
FB-11782,CU-3969,Quick update: Feature request: webhook retries with exponential backoff. This happened after the latest update. Sharing this from the field.,2026-04-27T10:56:00+00:00,InsightCloud,Product,Survey,Bangalore,Startup,4,resolved
FB-11783,CU-3761,"For the record, Refund was issued quickly and with a clear explanation. We have seen this twice already. Looking forward to a fix.",2026-07-05T13:08:00+00:00,InsightPortal,Product,Website,Ahmedabad,Enterprise,5,in_progress
FB-11784,CU-6128,"Hi, Noting that the internal survey was completed by HR. The team mentioned InsightCRM in the weekly review. Looking forward to a fix.",2026-05-28T10:37:00+00:00,InsightMobile,Operations,Mobile App,Dubai,Consumer,4,resolved
FB-11785,CU-2694,Chat support was knowledgeable and patient. Our enterprise account is affected. Logged by the duty manager.,2025-12-24T14:00:00+00:00,InsightPortal,Customer Support,Email,London,Internal,5,resolved
FB-11786,CU-5017,"Hi, Great improvement in mobile performance this month. Please treat this as high priority. Sharing this from the field.",2025-12-24T22:58:00+00:00,InsightAnalytics,Operations,Survey,New York,Startup,5,resolved
FB-11787,CU-3042,"For the record, Noting that the internal survey was completed by HR. The issue started last Thursday. Sharing this from the field.",2026-07-09T12:42:00+00:00,InsightPortal,Sales,Call Center,Ahmedabad,SMB,4,in_progress
FB-11788,CU-9596,The courier missed the delivery window three times in New York. The team mentioned InsightCloud in the weekly review. Please advise.,2026-07-15T23:46:00+00:00,InsightCloud,Operations,Internal,Ahmedabad,Internal,1,closed
FB-11789,CU-5171,"To be clear, Sharing an FYI that finance will review invoices tomorrow. This happened after the latest update.",2025-12-20T09:59:00+00:00,InsightChat,Product,Chat,New York,Internal,3,open
FB-11790,CU-4026,"Hi, Search is too slow to be usable during business hours. I am following up because there was no response. Thanks.",2026-01-24T23:52:00+00:00,InsightSecure,Finance,Call Center,Chennai,Internal,2,resolved
FB-11791,CU-3569,"To be clear, Average experience so far, we are still evaluating InsightPortal. This happened after the latest update. Sharing this from the field.",2026-02-26T07:11:00+00:00,InsightSecure,Customer Support,Mobile App,Singapore,Internal,4,resolved
FB-11792,CU-9866,"To be clear, Loved the new InsightMobile dashboard, it is clean and fast. We have seen this twice already. Sharing this from the field.",2026-05-20T12:26:00+00:00,InsightPay,Operations,Chat,Hyderabad,Internal,4,resolved
FB-11793,CU-8739,Quick update: The onboarding specialist made InsightSecure easy to adopt. Please treat this as high priority. Logged by the duty manager.,2026-06-15T22:00:00+00:00,InsightPay,Operations,Website,Dubai,Internal,5,in_progress
FB-11794,CU-4683,Feature request: webhook retries with exponential backoff. The issue started last Thursday. Sharing this from the field.,2026-03-17T22:45:00+00:00,InsightChat,HR,Email,Ahmedabad,Consumer,4,resolved
FB-11795,CU-5988,"To be clear, Need access for two additional analysts this week. A workaround exists but it is not acceptable long term. Please advise.",2026-05-27T22:27:00+00:00,InsightPortal,Finance,Internal,Dubai,Consumer,3,closed
FB-11796,CU-5524,"Hi, Documentation is outdated and caused a production misconfiguration. The team mentioned InsightAnalytics in the weekly review. Please advise.",2026-01-04T13:30:00+00:00,InsightChat,Product,Mobile App,Singapore,Partner,2,in_progress
FB-11797,CU-3941,I am delighted with the quality of the latest InsightAnalytics release. The team mentioned InsightSecure in the weekly review. Thanks.,2026-06-12T04:03:00+00:00,InsightMobile,Engineering,Chat,Jaipur,SMB,5,open
FB-11798,CU-1642,"Hello team, I am angry that the ticket was closed without a resolution. We have seen this twice already. Thanks.",2026-06-13T01:29:00+00:00,InsightAnalytics,Customer Support,Chat,Delhi,Startup,2,open
FB-11799,CU-1405,Quick update: Delivery to Bangalore was earlier than the estimated date. The team mentioned InsightChat in the weekly review. Please advise.,2026-05-31T17:12:00+00:00,InsightPortal,Operations,Website,New York,Startup,4,resolved
FB-11800,CU-7557,Quick update: It would help to have saved filters on the explorer table. The issue started last Thursday. Looking forward to a fix.,2026-01-03T04:34:00+00:00,InsightSecure,Finance,Email,Singapore,Partner,3,open
FB-11801,CU-1871,"To be clear, Response time from customer support is getting worse every week. We have seen this twice already. Thanks.",2026-06-26T07:45:00+00:00,InsightPortal,Customer Support,Website,Kolkata,Internal,1,in_progress
FB-11802,CU-5602,"Hi, Billing error created an unauthorized charge on our card. The issue started last Thursday. Thanks.",2026-05-24T03:40:00+00:00,InsightCRM,Sales,Survey,Pune,Internal,1,resolved
FB-11803,CU-2862,"Hello team, The latest release introduced a severe performance regression. This happened after the latest update. Looking forward to a fix.",2026-06-24T22:41:00+00:00,InsightSecure,HR,Internal,Pune,Partner,2,resolved
FB-11804,CU-3577,"Hi, We are happy with the reliability of InsightChat this quarter. I attached screenshots in the original ticket. Logged by the duty manager.",2026-03-05T15:42:00+00:00,InsightCRM,Customer Support,Chat,Bangalore,Enterprise,5,open
FB-11805,CU-1622,"To be clear, The interface redesign is intuitive and reduced training time. I am following up because there was no response. Please advise.",2026-06-04T04:33:00+00:00,InsightCRM,Finance,Call Center,Jaipur,Consumer,5,resolved
FB-11806,CU-6944,"Hi, We are happy with the reliability of InsightCRM this quarter. The issue started last Thursday.",2026-05-02T16:23:00+00:00,InsightChat,Product,Mobile App,London,Internal,4,resolved
FB-11807,CU-2533,"For the record, Delivery was extremely late and customer support did not respond. This is impacting customers in London.",2026-01-27T09:31:00+00:00,InsightChat,Operations,Social Media,Dubai,Partner,2,in_progress
FB-11808,CU-8695,"To be clear, The onboarding specialist made InsightMobile easy to adopt. I am following up because there was no response.",2026-04-15T10:11:00+00:00,InsightAnalytics,Operations,Chat,Mumbai,SMB,5,open
FB-11809,CU-5735,"To be clear, I am angry that the ticket was closed without a resolution. The team mentioned InsightAnalytics in the weekly review. Logged by the duty manager.",2026-05-04T08:39:00+00:00,InsightSecure,Customer Support,Website,Delhi,Partner,2,in_progress
FB-11810,CU-2491,Authentication failures are blocking our entire sales team. This is impacting customers in Delhi. Looking forward to a fix.,2026-01-25T01:03:00+00:00,InsightMobile,Finance,Website,London,SMB,2,resolved
FB-11811,CU-4350,"For the record, We may add twenty more seats if the trial goes well. This is impacting customers in London. Thanks.",2026-05-18T14:13:00+00:00,InsightMobile,Operations,Social Media,Kolkata,Consumer,4,open
