feedback_id,customer_id,date,text,product,department,channel,location,segment,rating,status,sentiment,emotion,category,intent,priority,severity
FB-11103,CU-2281,2026-02-10T20:23:00,"Hi, InsightSecure audit logs are exactly what compliance needed. I am following up because there was no response. Thanks.",InsightCRM,Customer Support,Email,Delhi,Internal,5,in_progress,positive,satisfaction,Customer Support,Praise,low,1
FB-11227,CU-1087,2026-02-10T14:27:00,"Hello team, Mobile users report they cannot complete signup on InsightMobile. Our enterprise account is affected.",InsightCRM,Sales,Call Center,Jaipur,Enterprise,2,resolved,negative,frustration,Account,Request,critical,3
FB-10688,CU-2730,2026-02-10T10:49:00,Quick update: Authentication failures are blocking our entire sales team. We have seen this twice already. Please advise.,InsightSecure,Finance,Survey,Kolkata,Partner,2,in_progress,negative,anger,Technical Issue,Bug Report,critical,4
FB-11847,CU-7257,2026-02-10T09:22:00,"For the record, Need access for two additional analysts this week. Our enterprise account is affected.",InsightMobile,Sales,Social Media,Hyderabad,Internal,3,in_progress,neutral,neutral,Customer Support,Request,low,1
FB-12090,CU-1226,2026-02-10T08:08:00,Where can I find the data retention policy? Our enterprise account is affected. Logged by the duty manager.,InsightAnalytics,Engineering,Internal,Delhi,Consumer,3,open,neutral,confusion,Other,Question,low,1
FB-10001,CU-2519,2026-02-10T04:13:00,Call center agents read from a script and did not understand the issue. The team mentioned InsightAnalytics in the weekly review. Thanks.,InsightSecure,Customer Support,Chat,Surat,Startup,2,resolved,negative,anger,Customer Support,Complaint,high,2
FB-10525,CU-5052,2026-02-10T03:55:00,"Hello team, Payment reconciliation finally works without manual edits. This is impacting customers in Jaipur. Logged by the duty manager.",InsightAnalytics,Finance,Chat,Delhi,Consumer,5,resolved,negative,neutral,Customer Support,Praise,low,2
FB-10636,CU-5726,2026-02-09T15:28:00,"Hi, Billing error created an unauthorized charge on our card. Our enterprise account is affected. Please advise.",InsightCRM,Operations,Social Media,Jaipur,Enterprise,2,closed,neutral,anger,Account,Request,critical,5
FB-11081,CU-5119,2026-02-09T15:02:00,"Hi, Consider adding a weekly digest for managers. I am following up because there was no response. Looking forward to a fix.",InsightSecure,Product,Mobile App,Singapore,SMB,3,closed,positive,satisfaction,Customer Support,Suggestion,low,1
FB-11357,CU-1440,2026-02-09T12:07:00,Great improvement in mobile performance this month. The team mentioned InsightPortal in the weekly review. Please advise.,InsightAnalytics,Product,Email,Delhi,SMB,4,resolved,neutral,neutral,Performance,Suggestion,low,1
FB-11971,CU-6596,2026-02-09T11:07:00,"Hi, Search is too slow to be usable during business hours. The team mentioned InsightMobile in the weekly review. Sharing this from the field.",InsightAnalytics,Product,Chat,Kolkata,Enterprise,1,resolved,positive,joy,Product,Praise,low,2
FB-10174,CU-5026,2026-02-09T08:28:00,Quick update: Appreciate the proactive outage communication. This happened after the latest update. Thanks.,InsightMobile,Customer Support,Social Media,Chennai,Consumer,5,closed,negative,disappointment,Technical Issue,Complaint,critical,5
FB-10470,CU-2048,2026-02-09T06:00:00,"Hello team, Documentation is outdated and caused a production misconfiguration. I am following up because there was no response. Sharing this from the field.",InsightMobile,Engineering,Chat,Jaipur,SMB,2,in_progress,positive,satisfaction,Documentation,Praise,low,2
FB-12166,CU-9598,2026-02-09T04:57:00,Quick update: Payment reconciliation finally works without manual edits. The issue started last Thursday. Please advise.,InsightCRM,HR,Call Center,Hyderabad,Startup,4,resolved,negative,frustration,Customer Support,Complaint,medium,2
FB-11326,CU-9581,2026-02-09T00:00:00,It would help to have saved filters on the explorer table. I attached screenshots in the original ticket. Thanks.,InsightPay,Customer Support,Internal,Hyderabad,Partner,3,resolved,neutral,neutral,Other,Suggestion,low,1
FB-11527,CU-9231,2026-02-08T21:18:00,Quick update: Great improvement in mobile performance this month. I am following up because there was no response. Please advise.,InsightCRM,Product,Survey,Mumbai,Partner,5,open,neutral,frustration,Technical Issue,Suggestion,low,1
FB-10921,CU-1482,2026-02-08T20:57:00,"Hello team, Sharing an FYI that finance will review invoices tomorrow. Our enterprise account is affected. Thanks.",InsightPay,HR,Email,Chennai,SMB,3,open,neutral,neutral,Account,Information,low,2
FB-10484,CU-7188,2026-02-08T15:05:00,"Hi, Billing error created an unauthorized charge on our card. We have seen this twice already. Sharing this from the field.",InsightSecure,Engineering,Email,Chennai,Consumer,1,in_progress,negative,anger,Technical Issue,Bug Report,critical,5
FB-12032,CU-1584,2026-02-08T13:44:00,"For the record, The latest release introduced a severe performance regression. This happened after the latest update. Looking forward to a fix.",InsightMobile,Operations,Mobile App,Pune,Startup,2,in_progress,negative,disappointment,Product,Complaint,critical,3
FB-11814,CU-9089,2026-02-08T13:27:00,"Hi, Need access for two additional analysts this week. A workaround exists but it is not acceptable long term. Please advise.",InsightAnalytics,Product,Call Center,New York,SMB,3,in_progress,neutral,neutral,Customer Support,Request,low,1
FB-10442,CU-4450,2026-02-08T07:42:00,"Hi, Package for InsightAnalytics arrived damaged in Pune. The issue started last Thursday. Logged by the duty manager.",InsightSecure,Product,Internal,Jaipur,Startup,2,open,negative,frustration,Delivery,Complaint,high,2
FB-10109,CU-1831,2026-02-08T04:06:00,"Hello team, Great improvement in mobile performance this month. Our enterprise account is affected. Sharing this from the field.",InsightCRM,Operations,Call Center,London,SMB,5,open,neutral,frustration,Account,Request,low,1
FB-11082,CU-7159,2026-02-08T00:36:00,"To be clear, Great improvement in mobile performance this month. Our enterprise account is affected. Logged by the duty manager.",InsightCloud,Sales,Call Center,Jaipur,Startup,5,in_progress,neutral,neutral,Account,Request,low,1
FB-11334,CU-1060,2026-02-07T21:33:00,"Hi, I am delighted with the quality of the latest InsightSecure release. I attached screenshots in the original ticket.",InsightMobile,Customer Support,Email,Dubai,Partner,5,open,positive,joy,Product,Praise,low,1
FB-10262,CU-8289,2026-02-07T19:41:00,"Hi, Documentation update saved our engineering team hours. We have seen this twice already. Please advise.",InsightChat,Product,Survey,New York,Partner,5,in_progress,neutral,anger,Technical Issue,Bug Report,medium,1
FB-11019,CU-1246,2026-02-07T19:30:00,"Hi, Appreciate the proactive outage communication. This happened after the latest update.",InsightPay,Sales,Survey,Singapore,Partner,5,resolved,negative,disappointment,Technical Issue,Complaint,critical,5
FB-11903,CU-9509,2026-02-07T18:24:00,"To be clear, The onboarding specialist made InsightAnalytics easy to adopt. We have seen this twice already.",InsightChat,Engineering,Mobile App,Surat,Internal,5,closed,positive,anger,Technical Issue,Praise,low,1
FB-10853,CU-5660,2026-02-07T18:18:00,"Hello team, Search is too slow to be usable during business hours. I am following up because there was no response. Thanks.",InsightCloud,HR,Email,Surat,Consumer,1,resolved,positive,joy,Performance,Praise,low,2
FB-11486,CU-9734,2026-02-07T17:23:00,Package for InsightCloud arrived damaged in Bangalore. Please treat this as high priority. Looking forward to a fix.,InsightPay,HR,Survey,Surat,SMB,1,open,negative,frustration,Technical Issue,Bug Report,high,3
FB-11182,CU-1640,2026-02-07T16:27:00,"Hello team, Average experience so far, we are still evaluating InsightCRM. I am following up because there was no response. Please advise.",InsightAnalytics,Engineering,Email,Surat,SMB,3,in_progress,neutral,neutral,Product,Praise,low,1
FB-10643,CU-6295,2026-02-07T16:13:00,Quick update: Appreciate the proactive outage communication. The team mentioned InsightPortal in the weekly review. Logged by the duty manager.,InsightChat,Customer Support,Social Media,London,Startup,4,in_progress,positive,neutral,Product,Praise,low,2
FB-10137,CU-8121,2026-02-07T15:09:00,Quick update: Call center agents read from a script and did not understand the issue. A workaround exists but it is not acceptable long term. Thanks.,InsightCloud,Operations,Social Media,Pune,Startup,2,in_progress,negative,frustration,Customer Support,Complaint,high,2
FB-10325,CU-1620,2026-02-07T13:59:00,Quick update: Great improvement in mobile performance this month. This is impacting customers in Jaipur. Logged by the duty manager.,InsightSecure,Customer Support,Internal,New York,Startup,4,open,negative,frustration,Technical Issue,Suggestion,medium,2
FB-11538,CU-2286,2026-02-07T13:49:00,"Hello team, Billing error created an unauthorized charge on our card. A workaround exists but it is not acceptable long term. Please advise.",InsightSecure,Sales,Survey,Delhi,Partner,1,closed,neutral,anger,UX/UI,Suggestion,critical,5
FB-11318,CU-4422,2026-02-07T10:38:00,"For the record, InsightSecure audit logs are exactly what compliance needed. This is impacting customers in Pune.",InsightPortal,Finance,Mobile App,Kolkata,SMB,5,closed,neutral,neutral,Product,Complaint,low,1
FB-10706,CU-5974,2026-02-07T07:59:00,Quick update: Delivery to Jaipur was earlier than the estimated date. We have seen this twice already. Logged by the duty manager.,InsightAnalytics,Operations,Survey,Mumbai,Startup,5,open,negative,anger,Technical Issue,Bug Report,medium,3
FB-10588,CU-4710,2026-02-07T07:04:00,"Hello team, I am delighted with the quality of the latest InsightChat release. This happened after the latest update.",InsightCloud,Product,Chat,Pune,Consumer,4,open,positive,joy,Product,Praise,low,1
FB-11624,CU-6406,2026-02-07T04:58:00,Sharing an FYI that finance will review invoices tomorrow. I attached screenshots in the original ticket.,InsightCRM,Customer Support,Social Media,Chennai,Startup,3,open,neutral,neutral,Other,Information,low,2
FB-10845,CU-7289,2026-02-07T04:09:00,"For the record, Customer support resolved our incident in twenty minutes. This is impacting customers in London. Looking forward to a fix.",InsightCRM,Customer Support,Social Media,Pune,SMB,5,open,neutral,anger,Customer Support,Request,low,1
FB-10735,CU-7157,2026-02-07T03:49:00,Quick update: Please confirm whether SSO is enabled for partner accounts. The team mentioned InsightCRM in the weekly review. Thanks.,InsightPortal,Sales,Chat,Ahmedabad,Partner,3,open,negative,neutral,Account,Request,medium,1
FB-12099,CU-5296,2026-02-07T01:28:00,I am delighted with the quality of the latest InsightAnalytics release. I am following up because there was no response. Thanks.,InsightPay,Customer Support,Mobile App,Hyderabad,Partner,5,resolved,positive,joy,Service,Praise,low,1
FB-10586,CU-5351,2026-02-07T00:30:00,Chat support was knowledgeable and patient. The team mentioned InsightCloud in the weekly review. Thanks.,InsightPortal,Customer Support,Mobile App,Kolkata,Enterprise,4,open,positive,satisfaction,Customer Support,Praise,low,1
FB-10057,CU-5295,2026-02-06T17:07:00,"To be clear, Customer support resolved our incident in twenty minutes. The issue started last Thursday. Please advise.",InsightPortal,Customer Support,Chat,Dubai,Internal,4,closed,neutral,neutral,Customer Support,Request,low,1
FB-11851,CU-5748,2026-02-06T17:02:00,"Hello team, Where can I find the data retention policy? The issue started last Thursday. Thanks.",InsightPortal,Customer Support,Internal,Delhi,Internal,4,open,neutral,confusion,Other,Question,low,1
FB-11672,CU-8638,2026-02-06T16:07:00,"Hello team, Consider adding a weekly digest for managers. We have seen this twice already.",InsightPortal,Finance,Call Center,London,Consumer,3,resolved,negative,anger,Technical Issue,Suggestion,medium,2
FB-10382,CU-6779,2026-02-06T15:37:00,"To be clear, InsightSecure audit logs are exactly what compliance needed. The team mentioned InsightPortal in the weekly review. Thanks.",InsightChat,Sales,Social Media,Hyderabad,Enterprise,5,open,positive,joy,Product,Praise,low,1
FB-10282,CU-5198,2026-02-06T11:56:00,Refund for a failed InsightPay payment is still pending. Our enterprise account is affected. Looking forward to a fix.,InsightCRM,Operations,Social Media,Surat,Partner,1,in_progress,negative,anger,Account,Request,critical,5
FB-10582,CU-3790,2026-02-06T10:44:00,Call center agents read from a script and did not understand the issue. This happened after the latest update.,InsightChat,Product,Email,Jaipur,Consumer,1,open,negative,anger,Customer Support,Complaint,critical,3
FB-11398,CU-8440,2026-02-06T09:30:00,"Hi, Need access for two additional analysts this week. Our enterprise account is affected. Thanks.",InsightChat,HR,Social Media,New York,Internal,3,open,neutral,neutral,Customer Support,Request,low,1
FB-10243,CU-2127,2026-02-06T05:46:00,"To be clear, I am delighted with the quality of the latest InsightMobile release. This is impacting customers in Singapore. Thanks.",InsightSecure,Engineering,Call Center,Pune,Consumer,5,open,positive,joy,Product,Praise,low,1
FB-11264,CU-1494,2026-02-06T05:25:00,We may add twenty more seats if the trial goes well. Please treat this as high priority. Sharing this from the field.,InsightAnalytics,Operations,Call Center,New York,Internal,3,in_progress,neutral,neutral,Customer Support,Suggestion,low,1
FB-11733,CU-3199,2026-02-06T04:22:00,The interface redesign is intuitive and reduced training time. A workaround exists but it is not acceptable long term. Thanks.,InsightPortal,Finance,Website,Hyderabad,Startup,4,open,negative,anger,UX/UI,Information,medium,1
FB-10992,CU-6208,2026-02-06T03:39:00,"Hi, Price increase was communicated poorly and feels unjustified. I attached screenshots in the original ticket. Please advise.",InsightCloud,Customer Support,Website,Dubai,SMB,1,resolved,negative,satisfaction,Customer Support,Suggestion,medium,3
FB-10330,CU-7533,2026-02-06T03:03:00,"To be clear, It would help to have saved filters on the explorer table. The team mentioned InsightMobile in the weekly review. Logged by the duty manager.",InsightMobile,Engineering,Internal,Bangalore,Consumer,3,resolved,neutral,neutral,Other,Suggestion,low,1
FB-10953,CU-3222,2026-02-05T23:23:00,"Hello team, It would help to have saved filters on the explorer table. The team mentioned InsightMobile in the weekly review. Please advise.",InsightAnalytics,Engineering,Chat,Mumbai,Partner,3,closed,neutral,neutral,Other,Suggestion,low,1
FB-10446,CU-5494,2026-02-05T18:54:00,"To be clear, Sales team prepared a thoughtful demo for our executives. I am following up because there was no response. Thanks.",InsightCRM,Sales,Call Center,Dubai,Internal,5,open,positive,satisfaction,Product,Praise,low,1
FB-10555,CU-3301,2026-02-05T15:16:00,Authentication failures are blocking our entire sales team. Our enterprise account is affected.,InsightPortal,Finance,Mobile App,Jaipur,Consumer,2,open,negative,frustration,Account,Request,medium,2
FB-11517,CU-2744,2026-02-05T14:01:00,Quick update: Where can I find the data retention policy? This is impacting customers in Pune. Sharing this from the field.,InsightChat,Finance,Internal,New York,Internal,4,open,neutral,confusion,Other,Question,low,1
FB-10438,CU-4318,2026-02-05T12:52:00,How do I export department analytics for last quarter? This happened after the latest update. Please advise.,InsightCloud,Customer Support,Call Center,Singapore,Partner,3,in_progress,neutral,confusion,Technical Issue,Bug Report,medium,1
FB-11775,CU-9402,2026-02-05T11:32:00,Quick update: Customer support resolved our incident in twenty minutes. I attached screenshots in the original ticket. Looking forward to a fix.,InsightAnalytics,Customer Support,Mobile App,Surat,Internal,5,resolved,negative,frustration,Customer Support,Request,low,1
FB-10260,CU-1324,2026-02-05T11:23:00,"For the record, Support never called back after I reported a critical outage. The issue started last Thursday.",InsightAnalytics,Customer Support,Chat,Surat,Startup,2,resolved,negative,frustration,Customer Support,Complaint,critical,4
FB-10940,CU-9733,2026-02-05T02:43:00,"To be clear, The current plan is acceptable but we will compare alternatives. The issue started last Thursday.",InsightSecure,Operations,Survey,New York,Consumer,3,open,neutral,neutral,Performance,Information,low,1
FB-11393,CU-2681,2026-02-05T01:50:00,Quick update: The courier missed the delivery window three times in Dubai. The issue started last Thursday. Sharing this from the field.,InsightPortal,Operations,Website,Ahmedabad,Internal,1,closed,negative,frustration,Customer Support,Complaint,critical,3
FB-11208,CU-3211,2026-02-04T21:55:00,"To be clear, Appreciate the proactive outage communication. I attached screenshots in the original ticket.",InsightAnalytics,Customer Support,Call Center,Pune,SMB,4,open,positive,satisfaction,Product,Praise,low,2
FB-12180,CU-5990,2026-02-04T19:51:00,"Hi, Sales team prepared a thoughtful demo for our executives. We have seen this twice already. Logged by the duty manager.",InsightPortal,HR,Internal,Hyderabad,Startup,4,resolved,negative,anger,Technical Issue,Bug Report,medium,2
FB-11555,CU-9662,2026-02-04T16:48:00,"For the record, The InsightSecure checkout failed and I was still charged. The issue started last Thursday. Looking forward to a fix.",InsightChat,HR,Chat,Dubai,Startup,2,open,negative,anger,Payment,Complaint,critical,5
FB-11032,CU-3480,2026-02-04T16:48:00,"Hi, Refund was issued quickly and with a clear explanation. We have seen this twice already. Thanks.",InsightCRM,Product,Chat,Kolkata,Enterprise,5,in_progress,positive,anger,Technical Issue,Bug Report,medium,2
FB-11279,CU-5120,2026-02-04T16:11:00,Quick update: I am delighted with the quality of the latest InsightPortal release. We have seen this twice already.,InsightPay,Sales,Call Center,Surat,Startup,5,open,positive,joy,Product,Praise,low,1
FB-11008,CU-7334,2026-02-04T10:45:00,Can you schedule a training session for the operations team? A workaround exists but it is not acceptable long term. Sharing this from the field.,InsightCRM,Customer Support,Call Center,Hyderabad,Internal,3,in_progress,neutral,neutral,Customer Support,Request,low,1
FB-11060,CU-3251,2026-02-04T06:50:00,Quick update: Mobile users report they cannot complete signup on InsightCRM. We have seen this twice already.,InsightChat,Finance,Survey,London,Partner,1,resolved,negative,anger,Technical Issue,Bug Report,critical,4
FB-10884,CU-5594,2026-02-04T00:58:00,"Hello team, Please confirm whether SSO is enabled for partner accounts. We have seen this twice already. Thanks.",InsightChat,Customer Support,Internal,Delhi,Enterprise,3,open,negative,anger,Security,Request,medium,2
FB-10055,CU-2591,2026-02-03T21:48:00,"Hi, The InsightPortal checkout failed and I was still charged. Our enterprise account is affected. Thanks.",InsightMobile,Finance,Website,Bangalore,Consumer,2,open,negative,anger,Account,Request,critical,5
FB-10765,CU-3509,2026-02-03T11:40:00,"For the record, Refund was issued quickly and with a clear explanation. I am following up because there was no response. Thanks.",InsightPortal,Engineering,Internal,Kolkata,Startup,5,open,positive,satisfaction,Payment,Praise,low,2
FB-11989,CU-7398,2026-02-03T09:49:00,"For the record, Noting that the internal survey was completed by HR. We have seen this twice already. Looking forward to a fix.",InsightAnalytics,Sales,Social Media,Singapore,Partner,3,open,neutral,neutral,Technical Issue,Bug Report,medium,1
FB-11605,CU-7572,2026-02-03T08:24:00,"Hello team, We cannot login to InsightCRM since the last update. The issue started last Thursday. Thanks.",InsightPay,Engineering,Website,Dubai,Consumer,1,in_progress,negative,frustration,Technical Issue,Bug Report,critical,4
FB-12041,CU-5112,2026-02-03T06:25:00,"For the record, I am angry that the ticket was closed without a resolution. Please treat this as high priority. Please advise.",InsightAnalytics,Customer Support,Call Center,Dubai,SMB,2,resolved,neutral,neutral,Customer Support,Suggestion,low,2
FB-10596,CU-9224,2026-02-03T04:22:00,Quick update: Authentication failures are blocking our entire sales team. The team mentioned InsightAnalytics in the weekly review. Please advise.,InsightAnalytics,HR,Email,Surat,Internal,1,open,negative,joy,Product,Bug Report,high,2
FB-10088,CU-6848,2026-02-03T01:48:00,"Hi, Payment reconciliation finally works without manual edits. The issue started last Thursday. Sharing this from the field.",InsightCRM,Product,Website,Dubai,Internal,5,open,negative,frustration,Customer Support,Complaint,medium,2
FB-10274,CU-5828,2026-02-03T01:31:00,"For the record, The current plan is acceptable but we will compare alternatives. The team mentioned InsightCRM in the weekly review. Looking forward to a fix.",InsightPortal,Sales,Internal,Delhi,Partner,4,open,neutral,neutral,Product,Information,low,1
FB-11646,CU-1490,2026-02-02T16:14:00,Quick update: Sales team prepared a thoughtful demo for our executives. Our enterprise account is affected. Thanks.,InsightPay,Customer Support,Mobile App,Bangalore,SMB,4,open,negative,frustration,Account,Request,medium,1
FB-12011,CU-8215,2026-02-02T14:34:00,"For the record, Billing error created an unauthorized charge on our card. Our enterprise account is affected. Sharing this from the field.",InsightPay,Product,Website,Bangalore,Enterprise,2,in_progress,neutral,anger,Account,Request,critical,5
FB-12079,CU-4844,2026-02-02T10:55:00,Quick update: Response time from customer support is getting worse every week. A workaround exists but it is not acceptable long term. Looking forward to a fix.,InsightCRM,Customer Support,Social Media,Ahmedabad,Consumer,2,resolved,neutral,frustration,Customer Support,Request,medium,2
FB-10709,CU-2661,2026-02-02T08:38:00,"For the record, Refund for a failed InsightPortal payment is still pending. I am following up because there was no response. Looking forward to a fix.",InsightChat,Customer Support,Website,London,Startup,2,open,negative,anger,Payment,Complaint,critical,5
FB-11232,CU-5008,2026-02-02T06:11:00,"Hello team, The InsightAnalytics checkout failed and I was still charged. A workaround exists but it is not acceptable long term. Thanks.",InsightPay,Operations,Survey,Surat,Enterprise,1,open,negative,anger,Payment,Praise,critical,5
FB-11067,CU-6189,2026-02-02T05:26:00,"Hi, We cannot login to InsightChat since the last update. Our enterprise account is affected. Logged by the duty manager.",InsightCloud,Engineering,Social Media,Delhi,Internal,1,resolved,negative,frustration,Account,Request,critical,3
FB-10875,CU-5095,2026-02-02T04:45:00,"Hello team, It would help to have saved filters on the explorer table. Our enterprise account is affected. Logged by the duty manager.",InsightPay,Operations,Website,New York,Enterprise,3,resolved,neutral,neutral,Account,Suggestion,low,1
FB-10449,CU-1891,2026-02-02T03:30:00,I am frustrated that the InsightCloud app crashes during payment. The team mentioned InsightChat in the weekly review. Sharing this from the field.,InsightCRM,Engineering,Survey,Kolkata,SMB,2,closed,positive,joy,Technical Issue,Praise,low,4
FB-11981,CU-7208,2026-02-02T02:52:00,"To be clear, Please confirm whether SSO is enabled for partner accounts. The issue started last Thursday. Looking forward to a fix.",InsightAnalytics,Product,Survey,Surat,Partner,3,resolved,neutral,neutral,Security,Request,low,1
FB-11160,CU-7321,2026-02-02T02:41:00,"Hi, Delivery was extremely late and customer support did not respond. I attached screenshots in the original ticket. Logged by the duty manager.",InsightSecure,Operations,Chat,Delhi,Partner,2,in_progress,negative,frustration,Customer Support,Complaint,critical,3
FB-12108,CU-8431,2026-02-01T23:16:00,"Hello team, Support never called back after I reported a critical outage. A workaround exists but it is not acceptable long term.",InsightMobile,Customer Support,Call Center,Ahmedabad,SMB,2,in_progress,negative,frustration,Customer Support,Complaint,critical,4
FB-10288,CU-5713,2026-02-01T19:59:00,"For the record, We may add twenty more seats if the trial goes well. I attached screenshots in the original ticket.",InsightMobile,Customer Support,Website,Hyderabad,Internal,4,resolved,neutral,neutral,Customer Support,Suggestion,low,1
FB-10326,CU-9834,2026-02-01T15:40:00,"To be clear, Appreciate the proactive outage communication. A workaround exists but it is not acceptable long term.",InsightCloud,Finance,Social Media,Jaipur,Enterprise,5,closed,neutral,satisfaction,UX/UI,Praise,medium,2
FB-10952,CU-4341,2026-02-01T13:16:00,Quick update: We are happy with the reliability of InsightPay this quarter. Our enterprise account is affected. Logged by the duty manager.,InsightPortal,Operations,Internal,Hyderabad,Enterprise,4,in_progress,positive,joy,Product,Praise,low,1
FB-10700,CU-5015,2026-02-01T08:51:00,Refund for a failed InsightCloud payment is still pending. A workaround exists but it is not acceptable long term. Looking forward to a fix.,InsightMobile,Finance,Call Center,New York,Internal,1,in_progress,negative,anger,Payment,Complaint,critical,5
FB-11483,CU-2647,2026-02-01T07:17:00,"Hello team, I am frustrated that the InsightCRM app crashes during payment. A workaround exists but it is not acceptable long term.",InsightChat,Engineering,Social Media,Mumbai,SMB,1,open,negative,neutral,UX/UI,Information,high,4
FB-10457,CU-5289,2026-02-01T05:12:00,"Hi, Delivery was extremely late and customer support did not respond. Our enterprise account is affected. Logged by the duty manager.",InsightPay,Operations,Mobile App,Ahmedabad,Internal,2,open,negative,frustration,Customer Support,Complaint,critical,3
FB-12137,CU-1092,2026-02-01T02:25:00,"Hi, Where can I find the data retention policy? The team mentioned InsightPay in the weekly review. Looking forward to a fix.",InsightAnalytics,Finance,Survey,Bangalore,Consumer,3,closed,neutral,confusion,Other,Question,low,1
FB-10633,CU-6515,2026-01-31T22:18:00,"Hi, We cannot login to InsightCloud since the last update. A workaround exists but it is not acceptable long term. Thanks.",InsightCloud,Engineering,Mobile App,New York,Enterprise,2,open,negative,frustration,Technical Issue,Bug Report,critical,4
FB-11184,CU-9456,2026-01-31T18:07:00,"Hi, The InsightPay rollout is scheduled for next Monday in Ahmedabad. This happened after the latest update. Logged by the duty manager.",InsightPay,Customer Support,Mobile App,Surat,Startup,3,open,negative,frustration,Delivery,Complaint,high,2
FB-11894,CU-6508,2026-01-31T09:22:00,"Hi, The onboarding specialist made InsightAnalytics easy to adopt. The team mentioned InsightPay in the weekly review. Please advise.",InsightSecure,Sales,Survey,Pune,SMB,5,closed,positive,joy,Product,Praise,low,1
FB-11574,CU-1030,2026-01-31T06:47:00,"For the record, Loved the new InsightMobile dashboard, it is clean and fast. A workaround exists but it is not acceptable long term.",InsightAnalytics,Engineering,Social Media,Ahmedabad,Consumer,4,open,neutral,satisfaction,UX/UI,Praise,low,1
FB-11397,CU-2192,2026-01-31T00:08:00,"To be clear, Delivery was extremely late and customer support did not respond. Please treat this as high priority.",InsightPay,Operations,Website,Bangalore,Enterprise,2,resolved,negative,frustration,Customer Support,Complaint,critical,3
FB-11965,CU-7840,2026-01-30T17:06:00,"To be clear, Delivery to Ahmedabad was earlier than the estimated date. This is impacting customers in Singapore. Please advise.",InsightPay,Operations,Social Media,Kolkata,Startup,5,resolved,negative,satisfaction,Delivery,Praise,low,1
FB-11856,CU-1310,2026-01-30T14:35:00,"Hello team, The current plan is acceptable but we will compare alternatives. Please treat this as high priority.",InsightCloud,Engineering,Social Media,Kolkata,Internal,3,resolved,neutral,neutral,Performance,Suggestion,low,1
FB-10687,CU-3023,2026-01-30T12:58:00,Delivery to Jaipur was earlier than the estimated date. This is impacting customers in Singapore. Please advise.,InsightMobile,Operations,Mobile App,Pune,SMB,5,open,negative,neutral,Delivery,Bug Report,low,1
FB-10054,CU-5847,2026-01-30T12:36:00,"Hi, Sharing an FYI that finance will review invoices tomorrow. Our enterprise account is affected. Thanks.",InsightSecure,Sales,Social Media,Ahmedabad,Internal,3,in_progress,neutral,neutral,Account,Information,low,2
FB-10083,CU-1461,2026-01-30T12:05:00,Quick update: Documentation is outdated and caused a production misconfiguration. The team mentioned InsightSecure in the weekly review.,InsightSecure,Operations,Survey,Surat,Internal,2,resolved,negative,confusion,Documentation,Praise,medium,2
FB-10943,CU-6967,2026-01-30T08:50:00,"Hello team, Support never called back after I reported a critical outage. The team mentioned InsightMobile in the weekly review. Sharing this from the field.",InsightPay,Customer Support,Call Center,Pune,Startup,2,open,negative,frustration,Customer Support,Praise,critical,4
FB-11962,CU-8976,2026-01-30T08:08:00,Quick update: The InsightSecure rollout is scheduled for next Monday in New York. This happened after the latest update. Thanks.,InsightChat,HR,Internal,Dubai,Enterprise,3,closed,negative,frustration,Technical Issue,Complaint,critical,4
FB-10208,CU-9095,2026-01-30T00:00:00,Quick update: Can you schedule a training session for the operations team? We have seen this twice already. Thanks.,InsightCloud,Customer Support,Email,Surat,Partner,3,open,neutral,neutral,Customer Support,Request,low,1
FB-10536,CU-3430,2026-01-29T23:46:00,"To be clear, Chat support was knowledgeable and patient. I attached screenshots in the original ticket. Logged by the duty manager.",InsightChat,Customer Support,Internal,Surat,Consumer,5,open,positive,satisfaction,Customer Support,Praise,low,1
FB-12024,CU-5515,2026-01-29T20:33:00,"Hello team, Sales team prepared a thoughtful demo for our executives. This happened after the latest update. Sharing this from the field.",InsightChat,HR,Website,Ahmedabad,Consumer,5,resolved,negative,disappointment,Product,Complaint,medium,1
FB-11715,CU-5583,2026-01-29T20:29:00,Security alert fired after suspicious admin logins. We have seen this twice already. Sharing this from the field.,InsightPortal,Engineering,Email,Chennai,Enterprise,2,open,negative,anger,Security,Bug Report,critical,5
FB-11969,CU-8606,2026-01-29T19:22:00,"Hello team, Feature request: webhook retries with exponential backoff. This happened after the latest update. Logged by the duty manager.",InsightChat,HR,Email,London,Enterprise,3,in_progress,negative,neutral,Product,Complaint,high,2
FB-10041,CU-8438,2026-01-29T09:45:00,"For the record, Call center agents read from a script and did not understand the issue. This happened after the latest update. Sharing this from the field.",InsightAnalytics,Finance,Mobile App,London,SMB,1,closed,negative,anger,Customer Support,Complaint,critical,3
FB-11554,CU-4921,2026-01-29T09:28:00,Quick update: Where can I find the data retention policy? Please treat this as high priority. Sharing this from the field.,InsightMobile,Sales,Survey,Surat,Internal,3,in_progress,neutral,confusion,Other,Question,low,1
FB-10037,CU-2958,2026-01-29T03:46:00,"For the record, Sales team prepared a thoughtful demo for our executives. A workaround exists but it is not acceptable long term. Looking forward to a fix.",InsightCRM,Product,Email,Delhi,SMB,5,resolved,neutral,neutral,UX/UI,Suggestion,low,1
